Status,Progress,Duration..in.seconds.,Finished,RecordedDate,TV,Geslacht,Geslacht_4_TEXT,Leeftijd,Opleiding,Opleiding_11_TEXT,Nationaliteit,Nationaliteit_2_TEXT,Moedertaal,Moedertaal_2_TEXT,Sound_check,timerfiller_First.Click,timerfiller_Last.Click,timerfiller_Page.Submit,timerfiller_Click.Count,timermisinfo_First.Click,timermisinfo_Last.Click,timermisinfo_Page.Submit,timermisinfo_Click.Count,Attentioncheck1,misinfofamiliarity1_1,misinfofamiliarity2_1,timergeencorrectie_First.Click,timergeencorrectie_Last.Click,timergeencorrectie_Page.Submit,timergeencorrectie_Click.Count,timerregular_First.Click,timerregular_Last.Click,timerregular_Page.Submit,timerregular_Click.Count,timersatire_First.Click,timersatire_Last.Click,timersatire_Page.Submit,timersatire_Click.Count,Attentioncheck4,characteristics_1,characteristics_2,characteristics_3,characteristics_4,characteristics_5,characteristics_6,characteristics_7,correctiefam1_1,correctiefam2_1,discountingsatire_1,discountingsatire_2,discountingsatire_3,discountingregfiller_1,discountingregfiller_2,discountingregfiller_3,Veracity_1,mispercepties_1,mispercepties_2,mispercepties_3,mispercepties_4,attnatu_1,attnatu_2,attnatu_3,atthormo_1,atthormo_2,atthormo_3,involvement_1,involvement_2,involvement_3,sourcelikingGC_1,sourcelikingGC_2,sourcelikingGC_3,sourcelikingREG_1,sourcelikingREG_2,sourcelikingREG_3,sourcelikingSAT_1,sourcelikingSAT_2,sourcelikingSAT_3,vertrouwen_1,vertrouwen_2,vertrouwen_3,vertrouwen_4,vertrouwen_5,TikTokgebruik,gezondheidTT1_1,gezondheidTT2_1,gezondheidTT3_1,Religie_1,ACgebruik_1,ACgebruik_2,ACgebruik_3,ACgebruik_4,ACgebruik_5,ACgebruik_6,ACgebruik_7,ACgebruik_8,ACgebruik_9,ACgebruik_10,ACgebruik_11,ACgebruik_12,ACgebruik_13,ACgebruik_14,ACgebruik_15,ACgebruik_16,ACgebruik_17,ACgebruik_18,ACgebruik_19,ACgebruik_18_TEXT,Relatie,Relatie_4_TEXT,Zwanger,Conditie
0,100,1291,1,7/15/24 5:45,1,1,,19,3,,1,,1,,7,,,,,441.893,441.893,442.897,1,"Het gebruik van de pil, en dat het kan leiden tot onvruchtbaarheid. Ook dat het kankerverwekkende stoffen bevat, en dat het beter is om natuurlijke anticonceptie te gebruiken. ",1,1,,,,,,,,,0,0,359.924,0,De geruchten rondom de pil en het gebruik en de gevaren van natuurlijke anticonceptie,7,6,6,6,5,6,7,1,5,2,3,2,,,,2,1,2,6,5,1,3,2,5,5,5,1,1,1,,,,,,,6,6,6,6,3,2,3,3,8,5,6,3,1,,1,,,,,,,,,,,,,,,,,,,1,,2,satire
0,3,13,0,7/15/24 5:57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,563,0,7/15/24 5:59,1,1,,28,8,,1,,1,,7,,,,,183.161,183.161,183.683,1,Anti consepti middelen en de gevolgen ,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,20,32,0,7/15/24 6:03,1,1,,18,3,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,28,0,7/15/24 6:14,1,1,,32,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,1126,1,7/15/24 6:16,1,1,,32,5,,1,,1,,7,,,,,44.581,44.581,241.211,1,Anticonceptie ,5,1,,,,,,,,,0,0,405.103,0,Natuurlijke anticonceptie ,7,5,5,7,5,5,7,2,6,3,4,6,,,,1,1,5,4,7,2,2,1,7,7,7,1,1,1,,,,,,,6,4,5,7,4,6,4,5,8,1,4,1,1,,,,,,,,,,,,1,,,,,,,,,3,,2,satire
0,100,2005,1,7/15/24 6:19,1,1,,28,11,HBO propedeuse,1,,1,,7,199.67,199.67,204.732,1,,,,,organiseren van de lade met handige potjes,1,5,0,0,381.316,0,,,,,,,,,verschil tussen snelkookpasta en normale pasta ,6,7,5,7,6,4,7,6,5,,,,4,2,7,2,2,4,6,6,5,3,3,3,5,7,4,3,1,7,6,7,,,,,,,7,3,5,5,3,1,1,5,2,1,,1,1,,,,,,,,,,,,,,,,,,1,,2,control
0,36,244,0,7/15/24 6:22,1,1,,20,5,,1,,1,,7,,,,,179.511,179.511,181.159,1,Anticonceptie en de kans op geen zwangerschap ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,100,1017,1,7/15/24 6:32,1,1,,18,4,,1,,1,,7,,,,,99.374,101.292,177.594,2,anticonceptiemiddelen en mensen hun mening daarover,1,3,,,,,7.115,7.163,357.861,2,,,,,de pil vs natuurlijke conceptie,7,7,7,7,5,1,7,1,5,,,,1,1,1,5,2,2,6,6,1,3,4,5,7,7,2,2,3,,,,7,7,7,,,,7,3,6,5,5,6,2,4,2,1,,,1,,,,,,,,,,,,,,,,,,3,,2,regular
0,25,211,0,7/15/24 6:35,1,1,,35,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,66,1568,0,7/15/24 7:13,1,1,,25,7,,1,,1,,7,5.946,197.163,198.124,7,,,,,"De eerste over kruiden en organiseren, de tweede was een dansje op het liedje ""Made you look"", en de derde was over dat ze zich klaar ging maken voor een Jason Derulo concert.",1,3,11.799,215.991,1096.58,15,,,,,,,,,Over het verschil tussen snelkook spaghetti en normale spaghetti.,4,6,6,7,5,1,3,1,1,,,,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,100,77,1,7/15/24 7:56,1,1,,20,3,,1,,2,Koerdisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,31,1,7/15/24 8:02,1,1,,25,9,,2,Egyptian,2,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1027,1,7/15/24 8:22,1,1,,19,3,,1,,1,,7,,,,,178.542,178.542,180.263,1,Anticonceptiegebruik wordt in een negatief daglicht gezet. Er worden andere alternatieven aangeboden.,3,4,0,0,360.913,0,,,,,,,,,Over snelkokende pasta in vergelijking met authentieke pasta.,4,5,6,6,4,5,6,2,2,,,,2,3,6,2,3,2,6,6,3,4,4,4,5,5,4,3,5,5,6,6,,,,,,,6,3,6,2,6,7,2,6,2,1,1,,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,25,119,0,7/15/24 8:27,1,1,,30,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,1161,1,7/15/24 9:44,1,1,,30,2,,1,,1,,7,,,,,45.375,103.696,274.271,7,Kanker and anticonceptie,7,6,0,0,357.293,0,,,,,,,,,Cooking,5,5,4,7,5,4,7,7,5,,,,5,3,4,6,4,6,6,5,7,7,6,7,7,7,7,4,6,6,6,7,,,,,,,3,4,3,4,4,7,7,6,5,6,,1,1,,,,,,,,,,,,,,,,,,1,,1,misinfo
0,36,565,0,7/15/24 10:40,1,1,,26,6,,1,,1,,7,0,0,203.283,0,,,,,"Keukeninrichting, dansje en get ready with me",7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,35,0,7/15/24 11:45,1,1,,24,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,39,776,0,7/15/24 11:59,1,1,,24,1,,1,,1,,7,0,0,207.702,0,,,,,"makeup, dance i ukladanie",7,7,0,0,413.052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,18,40,0,7/15/24 12:18,1,1,,27,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,31,0,7/15/24 12:19,1,1,,20,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,188,0,7/15/24 12:38,1,1,,24,3,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,39,0,7/15/24 13:20,1,1,,25,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,49,220,0,7/15/24 13:36,1,1,,25,8,,1,,1,,7,,,,,0,0,180.97,0,Dnjdedjdkdkkd,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,61,0,7/15/24 13:54,1,1,,24,3,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,20,39,0,7/15/24 14:00,1,1,,21,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,20,39,0,7/15/24 14:13,1,1,,32,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,48,0,7/15/24 14:15,1,1,,19,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,51,0,7/15/24 14:36,1,1,,35,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,105,0,7/15/24 14:43,1,1,,34,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,43,549,0,7/15/24 14:50,1,1,,29,6,,1,,1,,7,,,,,43.073,190.51,359.107,2,Anticonceptie ,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,30,0,7/15/24 15:00,1,1,,20,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,54,108973,0,7/15/24 15:01,1,1,,34,9,,1,,1,,7,24.526,39.191,240.567,2,,,,,reclames ,7,6,1536.464,1536.464,1536.906,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,49,0,7/15/24 15:06,1,1,,31,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,3,6,0,7/15/24 15:35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,0,7/15/24 16:56,1,1,,20,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,43,662,0,7/15/24 17:57,1,1,,26,5,,1,,1,,7,,,,,0,0,248.351,0,Effect van anticonceptie op lichaam ,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,25,76,0,7/15/24 18:31,1,1,,18,4,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,36,272,0,7/15/24 19:00,1,1,,18,2,,1,,1,,7,,,,,48.562,143.172,181.543,2,over de pil en ongesteldheid ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,49,930,0,7/15/24 19:01,1,1,,18,5,,1,,1,,7,,,,,4.109,92.639,757.172,3,Anticonceptie ,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,46,0,7/15/24 20:15,1,1,,21,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,36,373,0,7/15/24 23:51,1,1,,27,5,,1,,1,,7,0,0,198.331,0,,,,,Een restock video waarin ze haal lades opnieuw inricht en alles netjes aanvult. Een video met 2 dames die op een liedje een dansje doen. Een video van een vrouw die haar dagelijkse makeup en haar doet en haar outfit laat zien.,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,20,93,0,7/16/24 0:28,1,1,,23,4,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,25,52,0,7/16/24 3:01,1,1,,25,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,25,95,0,7/16/24 3:06,1,1,,22,5,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,100,100,1,7/16/24 3:13,1,2,,41,9,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,797,1,7/16/24 3:28,1,1,,18,6,,1,,1,,7,,,,,0,0,195.51,0,"anticonceptie, de pil",4,4,,,,,4.34,4.34,427.288,1,,,,,natuurlijke anticonceptie ,3,5,5,6,2,3,6,4,3,,,,3,2,4,3,6,4,2,5,4,5,4,3,4,3,3,4,4,,,,4,6,6,,,,6,3,5,4,3,8,2,4,2,5,,1,,,,,,,,,,,,,,,,,,,1,,2,regular
0,100,938,1,7/16/24 3:37,1,1,,24,6,,1,,1,,7,,,,,0,0,174.114,0,Anticonceptie ,4,5,,,,,,,,,0,0,358.821,0,Misleidende informatie over (natuurlijke) anticonceptiemiddelen ,7,7,6,7,7,7,7,5,6,2,1,2,,,,1,2,3,7,6,2,3,3,4,3,5,1,1,1,,,,,,,5,7,6,5,1,4,3,3,8,5,5,3,2,,,1,,,,,,,,,,,1,,,,,,,3,,2,satire
0,20,80,0,7/16/24 3:46,1,1,,21,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control
0,100,1655,1,7/16/24 3:47,1,1,,26,6,,1,,1,,7,0,0,216.946,0,,,,,"dansen, organizen en makeup",6,6,87.307,87.307,375.322,1,,,,,,,,,snelkokend pasta,7,7,7,6,6,5,6,1,1,,,,5,7,5,7,1,3,6,7,6,3,6,6,5,6,2,5,7,7,6,5,,,,,,,6,5,5,5,3,8,4,7,3,1,,1,1,,,,,,,,,,,,,,,,,,3,,2,control
0,100,863,1,7/16/24 3:50,1,1,,30,5,,1,,1,,7,,,,,198.558,198.558,199.282,1,Anticonceptiemiddel ,1,4,0,0,360.543,0,,,,,,,,,Pasta,5,6,6,6,5,5,6,3,3,,,,3,4,3,5,2,4,4,4,3,4,4,3,2,2,6,6,5,6,6,6,,,,,,,4,3,5,4,3,1,5,5,2,1,,,,,1,,,,,,,,,,,,,,,,3,,2,misinfo
0,25,40,0,7/16/24 4:03,1,1,,23,2,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,775,1,7/16/24 4:06,1,1,,32,6,,1,,1,,7,,,,,0,0,175.951,0,"natuurlijke anticonceptie, hormonen en vitaminetekorten",1,1,,,,,,,,,9.442,351.179,360.09,7,"natuurlijke anticonceptie, verkeerde informatie door influencers",7,7,7,7,7,3,7,1,5,1,2,2,,,,1,2,1,6,4,7,7,7,7,7,7,1,1,1,,,,,,,6,6,6,6,3,5,3,5,1,1,6,2,1,,1,,,,,,,,,,,,,,,,,,,3,,2,satire
0,100,6,1,7/16/24 4:15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1164,1,7/16/24 4:53,1,1,,20,4,,1,,1,,7,0,0,206.103,0,,,,,"Organisatie van spullen in de keuken, een dansje op een nummer, get ready with me voor een concert",6,3,0,0,364.428,0,,,,,,,,,Waarom snelkokende pasta sneller kookt dan gewone pasta,7,4,6,7,5,2,5,1,2,,,,2,5,3,3,2,5,6,5,1,2,2,6,5,6,2,1,1,6,6,5,,,,,,,6,3,5,4,4,6,1,6,2,1,,,,,1,,,,,,,,,,,,,,,,3,,2,control
0,100,970,1,7/16/24 4:58,1,1,,34,5,,1,,1,,7,,,,,181.572,181.572,183.985,1,Anticonceptiepil ,4,4,,,,,,,,,359.042,359.042,360.645,1,Anticonceptiepil ,6,6,6,6,6,6,6,5,5,2,3,2,,,,1,1,2,3,4,1,1,1,6,7,7,1,1,1,,,,,,,5,5,5,4,4,5,2,2,7,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,1,,2,satire
0,100,1106,1,7/16/24 4:58,1,1,,29,5,,1,,1,,7,4.596,4.596,196.847,1,,,,,allerlei dansjes op verschillende muziek,7,7,0,0,431.201,0,,,,,,,,,vlugkokende spaghetti,6,5,6,7,6,4,5,1,1,,,,5,3,4,3,5,3,6,6,5,5,6,5,5,4,3,3,4,6,5,5,,,,,,,6,3,6,5,4,7,4,5,3,1,,,,,1,,,,,,,,,,,,,,,,3,,2,control
0,100,31,1,7/16/24 5:03,1,1,,29,3,,2,Zuid-Afrika ,2,Afrikaans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,790,1,7/16/24 5:13,1,1,,23,5,,1,,1,,7,,,,,182.153,182.153,182.98,1,Over de anticonceptiepil ,6,4,0,0,357.971,0,,,,,,,,,Snelkookpasta vs echte spaghetti ,7,7,6,7,5,5,6,4,4,,,,2,2,4,4,3,4,5,5,6,4,4,5,5,4,2,3,2,6,7,6,,,,,,,5,5,5,4,4,8,4,4,4,1,,1,,,,,,,,,,,,,,,,,,,3,,2,misinfo
0,100,2800,1,7/16/24 5:21,1,1,,35,5,,1,,1,,7,,,,,0,0,373.382,0,Anticonceptie hormonaal vs periodieke onthouding vertelt door niet medische specialisten ,1,4,,,,,201.31,944.667,945.342,5,,,,,Opkomst Natuurlijke anticonceptie onder jongeren en de onveiligheid hiervan. En de veiligheid en reguliere anticonceptie ,7,7,7,7,7,1,7,6,4,,,,1,1,1,1,1,3,7,2,2,1,1,4,4,5,5,5,6,,,,7,6,7,,,,6,4,6,3,4,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,3,,2,regular
0,36,224,0,7/16/24 5:50,1,1,,26,6,,1,,1,,7,,,,,46.452,174.105,174.658,4,Menstruatie ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misinfo
0,25,60,0,7/16/24 5:56,1,1,,25,3,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,24,1,7/16/24 5:58,1,1,,44,10,,1,,2,Spaans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1319,1,7/16/24 6:06,1,1,,30,5,,1,,1,,7,,,,,2.282,67.906,179.76,4,Anticonceptie ,7,7,,,,,69.411,281.954,384.916,7,,,,,Anticonceptie,5,5,5,6,5,1,7,6,6,,,,1,1,6,7,5,7,5,5,1,1,1,1,1,1,1,1,1,,,,6,6,6,,,,1,1,1,1,1,8,7,7,4,1,1,,,,,,,,,,,,,,,,,,,,3,,2,regular
0,100,14,1,7/16/24 6:21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1004,1,7/16/24 6:34,1,1,,20,11,HBO propedeuse,1,,1,,7,,,,,0,0,186.41,0,Gevaar van anticonceptie. Het niet/moeilijk zwanger kunnen worden door de pil.,7,7,0,0,358.07,0,,,,,,,,,Onderzoek naar waarom snelkook spaghetti sneller kookt dan normale spaghetti ,7,7,7,7,6,6,7,6,6,,,,1,4,2,4,2,5,6,4,4,4,4,4,4,4,3,3,3,7,7,6,,,,,,,6,4,5,3,3,8,2,6,2,1,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,100,39,1,7/16/24 6:38,1,1,,30,5,,1,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,509,0,7/16/24 6:57,1,1,,22,3,,1,,1,,7,,,,,0,0,187.183,0,De pil,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,100,856,1,7/16/24 7:19,1,1,,25,6,,1,,1,,7,3.007,82.586,196.292,7,,,,,Organiseren dansen ,5,5,284.17,298.96,373.721,8,,,,,,,,,Spaghetti,7,6,7,7,5,2,7,1,4,,,,1,5,1,1,3,5,5,7,5,5,5,5,5,5,2,2,3,7,7,7,,,,,,,7,3,6,5,3,7,1,3,1,1,,1,,,,,,,,,,,,,,,,,,,3,,2,control
0,25,212,0,7/16/24 7:29,1,1,,35,6,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regular
0,100,886,1,7/16/24 8:01,1,1,,18,4,,1,,1,,7,,,,,0,0,174,0,anticonceptie en onvruchtbaarheid,4,3,0,0,377.877,0,,,,,,,,,snel kook pasta,7,7,7,7,7,6,7,2,1,,,,2,2,4,4,4,5,6,4,6,5,6,2,2,2,4,4,4,7,7,7,,,,,,,6,3,4,5,3,8,2,2,4,1,1,,,,,,,,,,,,,,,,,,,,1,,2,misinfo
0,25,47,0,7/16/24 8:22,1,1,,34,7,,1,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,satire
0,100,78,1,7/16/24 8:32,1,1,,26,1,,2,Marokkans,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,1003,1,7/16/24 8:35,1,1,,35,6,,1,,1,,7,,,,,0,0,177.928,0,Dat de anticonceptiepil volgens hen verschillende negatieve effecten heeft op vruchtbaarheid van de vrouw,1,1,0,0,358.595,0,,,,,,,,,Sneller kokende pasta's vergeleken met reguliere pasta ,6,5,6,7,6,2,4,3,5,,,,3,5,1,1,2,1,7,4,1,3,1,4,6,6,4,5,3,7,7,7,,,,,,,7,2,6,5,2,1,1,6,1,1,,,,1,,,,,,,,,,,,,,,,,1,,2,misinfo
